custid,총구매액,구매건수,평균구매가격,구매브랜드종류,내점일수,주말방문비율,가을_구매건수,겨울_구매건수,봄_구매건수,여름_구매건수,아침_구매건수,점심_구매건수,주구매코너별여성비율등급,gender,pred_prob
101245,1222208,15,81481,4,8,12.5,3.0,6.0,5.0,1.0,0.0,15.0,1,0,0.105930135
101622,292000,6,48667,6,6,50.0,0.0,2.0,2.0,2.0,1.0,5.0,1,0,0.10583916
102618,2998900,24,124954,19,16,37.5,7.0,9.0,2.0,6.0,0.0,7.0,5,0,0.10583461
101763,8720620,49,177972,31,23,13.0,11.0,10.0,14.0,14.0,0.0,41.0,1,0,0.10536005
102811,237000,3,79000,2,2,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1,0,0.10532001
102592,933400,14,66671,11,9,33.3,3.0,0.0,1.0,10.0,0.0,10.0,1,0,0.1050974
103841,2424068,26,93233,16,18,55.6,7.0,9.0,6.0,4.0,0.0,12.0,1,0,0.105075695
103313,123000,2,61500,2,1,100.0,0.0,0.0,0.0,2.0,0.0,2.0,1,0,0.105038054
100738,411000,5,82200,5,2,100.0,5.0,0.0,0.0,0.0,0.0,5.0,1,0,0.10502421
101595,91329,2,45664,2,1,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1,0,0.10494336
100299,4999900,39,128203,28,24,45.8,11.0,9.0,10.0,9.0,3.0,33.0,1,0,0.10483374
102274,146126,9,16236,4,8,0.0,1.0,0.0,3.0,5.0,1.0,7.0,1,0,0.10475669
102126,109000,2,54500,2,2,0.0,0.0,0.0,2.0,0.0,0.0,2.0,5,0,0.104671486
100802,809450,14,57818,9,6,33.3,2.0,7.0,4.0,1.0,0.0,11.0,1,0,0.10453462
104644,200000,1,200000,1,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0.10435537
100989,924200,22,42009,13,15,80.0,11.0,4.0,5.0,2.0,0.0,10.0,1,0,0.104325116
100520,400000,10,40000,6,5,40.0,0.0,1.0,5.0,4.0,3.0,2.0,1,0,0.10430969
102961,365660,10,36566,6,6,50.0,0.0,5.0,5.0,0.0,2.0,5.0,5,0,0.10408239
100759,45000,1,45000,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0,0.10397637
102468,1697747,24,70739,14,13,23.1,6.0,2.0,2.0,14.0,19.0,4.0,1,0,0.10391191
104906,1137600,16,71100,11,10,30.0,4.0,9.0,0.0,3.0,1.0,8.0,5,0,0.10390571
101887,5424043,26,208617,16,14,78.6,11.0,1.0,7.0,7.0,1.0,13.0,5,0,0.103880405
102279,5043400,40,126085,22,21,14.3,9.0,8.0,21.0,2.0,0.0,36.0,3,0,0.10351077
102057,509600,10,50960,6,10,10.0,2.0,2.0,3.0,3.0,2.0,4.0,1,0,0.10332101
103812,78000,2,39000,2,1,100.0,0.0,0.0,2.0,0.0,0.0,0.0,1,0,0.10301044
102221,1622020,38,42685,25,25,12.0,16.0,3.0,4.0,15.0,7.0,20.0,1,0,0.10289044
103642,263400,9,29267,6,7,28.6,1.0,4.0,1.0,3.0,0.0,3.0,1,0,0.10288837
103121,554600,21,26410,12,11,63.6,0.0,0.0,9.0,12.0,4.0,16.0,1,0,0.10276799
100072,209000,3,69667,3,1,100.0,0.0,0.0,3.0,0.0,0.0,1.0,1,0,0.10266147
103363,665450,10,66545,8,10,20.0,4.0,4.0,2.0,0.0,1.0,2.0,3,0,0.10264176
102258,2307760,55,41959,25,29,31.0,11.0,19.0,20.0,5.0,1.0,33.0,1,0,0.102618724
102389,788700,15,52580,14,9,88.9,7.0,3.0,3.0,2.0,1.0,8.0,1,0,0.10254654
100223,3088485,20,154424,11,15,33.3,0.0,5.0,15.0,0.0,7.0,13.0,1,0,0.102517754
103957,1231939,45,27376,31,21,23.8,14.0,18.0,6.0,7.0,0.0,18.0,1,0,0.102409
104057,2932600,19,154347,17,12,50.0,3.0,9.0,4.0,3.0,1.0,8.0,1,0,0.10239011
103387,3723178,53,70249,11,24,62.5,17.0,5.0,15.0,16.0,2.0,21.0,1,0,0.102332056
101974,226000,8,28250,4,5,80.0,1.0,4.0,3.0,0.0,0.0,4.0,1,0,0.10218261
101795,1271200,12,105933,8,6,66.7,7.0,2.0,1.0,2.0,0.0,10.0,1,0,0.102108605
104127,1930300,19,101595,14,11,45.5,1.0,3.0,10.0,5.0,1.0,4.0,1,0,0.1020412
104117,13281356,94,141291,56,38,39.5,11.0,19.0,48.0,16.0,13.0,39.0,1,0,0.10203889
102244,101500,5,20300,4,4,50.0,0.0,1.0,2.0,2.0,0.0,2.0,1,0,0.10180965
103558,1738760,15,115917,12,10,50.0,4.0,2.0,0.0,9.0,1.0,12.0,1,0,0.10180453
101240,1807600,20,90380,10,8,37.5,0.0,4.0,4.0,12.0,1.0,11.0,1,0,0.101714246
103196,1698347,32,53073,15,16,37.5,7.0,0.0,3.0,22.0,2.0,9.0,1,0,0.10171265
100163,381170,16,23823,8,7,85.7,3.0,4.0,9.0,0.0,1.0,10.0,1,0,0.10167399
100027,1227970,20,61398,14,11,18.2,7.0,0.0,2.0,11.0,0.0,16.0,5,0,0.10161787
101728,8492090,48,176919,31,20,70.0,11.0,4.0,15.0,18.0,0.0,27.0,1,0,0.10158988
104132,214901,2,107450,2,2,50.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0,0.1015674
100197,270400,2,135200,2,2,100.0,2.0,0.0,0.0,0.0,0.0,2.0,1,0,0.10155533
103458,3407957,38,89683,18,25,36.0,13.0,11.0,13.0,1.0,6.0,24.0,1,0,0.101309285
100416,82000,4,20500,3,1,0.0,0.0,4.0,0.0,0.0,0.0,4.0,1,0,0.10103322
103104,6726991,76,88513,40,23,69.6,36.0,2.0,18.0,20.0,3.0,55.0,1,0,0.10101895
100002,2073090,39,53156,18,29,20.7,13.0,8.0,10.0,8.0,4.0,25.0,1,0,0.10070016
102547,1822080,29,62830,18,11,45.5,7.0,0.0,6.0,16.0,3.0,18.0,1,0,0.10056853
102694,1046000,7,149429,5,5,20.0,5.0,0.0,0.0,2.0,0.0,7.0,5,0,0.100272365
101896,3464891,54,64165,23,31,25.8,17.0,4.0,16.0,17.0,3.0,37.0,1,0,0.10014265
102149,2337126,30,77904,14,17,41.2,7.0,2.0,10.0,11.0,3.0,18.0,1,0,0.10010143
101918,3116128,22,141642,12,12,8.3,5.0,3.0,0.0,14.0,3.0,17.0,1,0,0.09982551
101539,6018952,111,54225,41,72,40.3,22.0,46.0,16.0,27.0,33.0,41.0,1,0,0.09978167
101017,2956700,35,84477,19,16,31.2,6.0,5.0,11.0,13.0,7.0,15.0,3,0,0.09973288
103269,2489400,14,177814,10,3,33.3,0.0,0.0,4.0,10.0,0.0,13.0,5,0,0.09965125
104580,4019573,91,44171,11,66,43.9,34.0,22.0,15.0,20.0,8.0,45.0,1,0,0.09962696
101112,276000,5,55200,4,3,33.3,2.0,2.0,1.0,0.0,0.0,1.0,3,0,0.09960433
102741,1977336,40,49433,24,8,50.0,0.0,13.0,6.0,21.0,1.0,32.0,1,0,0.099586
103444,508400,20,25420,11,10,60.0,3.0,0.0,0.0,17.0,0.0,17.0,1,0,0.0995369
104334,297000,6,49500,3,4,25.0,0.0,0.0,3.0,3.0,0.0,6.0,1,0,0.09948589
102762,2418300,28,86368,22,20,45.0,6.0,5.0,8.0,9.0,6.0,14.0,1,0,0.09932679
104152,541862,17,31874,9,13,15.4,5.0,5.0,6.0,1.0,0.0,8.0,1,0,0.09928292
102787,2003380,27,74199,13,12,16.7,15.0,1.0,3.0,8.0,6.0,20.0,1,0,0.0992682
102499,58000,3,19333,2,1,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1,0,0.09904741
101126,999418,8,124927,3,6,16.7,2.0,3.0,3.0,0.0,2.0,5.0,1,0,0.09896885
102934,1021000,10,102100,5,7,28.6,0.0,9.0,1.0,0.0,0.0,4.0,3,0,0.098884195
100334,444321,9,49369,6,7,28.6,5.0,2.0,1.0,1.0,5.0,4.0,1,0,0.09886037
100056,1487932,26,57228,12,18,22.2,10.0,0.0,8.0,8.0,16.0,10.0,1,0,0.09849447
104848,978240,34,28772,24,26,0.0,12.0,8.0,6.0,8.0,5.0,10.0,1,0,0.09833724
101767,1121970,15,74798,11,11,0.0,5.0,8.0,0.0,2.0,0.0,11.0,1,0,0.09784585
102379,1284635,18,71369,15,10,60.0,7.0,0.0,0.0,11.0,11.0,3.0,1,0,0.097670004
104891,10510300,48,218965,36,17,76.5,7.0,15.0,20.0,6.0,2.0,20.0,3,0,0.0976247
101152,448198,7,64028,6,5,20.0,4.0,0.0,0.0,3.0,2.0,2.0,1,0,0.097490974
104719,2638610,50,52772,20,26,73.1,12.0,14.0,18.0,6.0,2.0,32.0,1,0,0.097384095
100411,728000,7,104000,6,6,50.0,0.0,0.0,7.0,0.0,3.0,4.0,1,0,0.09729328
104718,979800,10,97980,7,6,33.3,5.0,1.0,1.0,3.0,0.0,9.0,1,0,0.09719698
104810,11448658,134,85438,52,36,58.3,17.0,38.0,24.0,55.0,33.0,85.0,1,0,0.09715311
103931,1013950,18,56331,6,9,33.3,6.0,7.0,5.0,0.0,0.0,5.0,1,0,0.0971165
102681,3895025,50,77900,31,19,31.6,8.0,16.0,13.0,13.0,1.0,38.0,1,0,0.097087674
100757,829713,18,46095,8,15,66.7,4.0,7.0,4.0,3.0,0.0,16.0,1,0,0.09707662
100331,349000,5,69800,5,3,100.0,2.0,3.0,0.0,0.0,0.0,1.0,1,0,0.096988045
104490,882544,28,31519,15,12,16.7,1.0,1.0,5.0,21.0,3.0,7.0,1,0,0.09666308
104284,200000,3,66667,2,3,33.3,1.0,0.0,2.0,0.0,1.0,2.0,1,0,0.0966327
101448,605250,13,46558,9,8,62.5,5.0,4.0,0.0,4.0,0.0,3.0,1,0,0.09656339
102228,8707200,62,140439,35,22,13.6,14.0,15.0,21.0,12.0,5.0,54.0,1,0,0.09655263
101565,355365,11,32306,6,7,28.6,0.0,4.0,5.0,2.0,2.0,6.0,1,0,0.09647359
102462,2246585,31,72470,6,20,35.0,6.0,2.0,18.0,5.0,3.0,23.0,1,0,0.09646846
102732,428000,10,42800,9,8,25.0,5.0,1.0,1.0,3.0,3.0,3.0,1,0,0.096404545
104370,3772700,28,134739,23,9,55.6,0.0,5.0,15.0,8.0,8.0,12.0,1,0,0.09638252
104913,3615211,42,86076,21,20,20.0,1.0,12.0,18.0,11.0,5.0,26.0,3,0,0.09627618
103461,1554500,26,59788,20,15,33.3,16.0,0.0,0.0,10.0,4.0,16.0,3,0,0.096224084
102307,597600,11,54327,10,10,20.0,3.0,6.0,2.0,0.0,0.0,7.0,1,0,0.09619916
101859,2539200,28,90686,19,11,90.9,0.0,7.0,7.0,14.0,3.0,25.0,1,0,0.09617835
104463,737500,11,67045,10,9,0.0,1.0,3.0,5.0,2.0,5.0,1.0,1,0,0.09616803
104106,2813000,21,133952,16,12,33.3,3.0,2.0,8.0,8.0,3.0,6.0,1,0,0.09607445
102642,2739851,32,85620,15,11,90.9,11.0,1.0,4.0,16.0,4.0,23.0,1,0,0.09601262
101627,1114300,8,139288,5,8,37.5,1.0,4.0,2.0,1.0,0.0,3.0,1,0,0.095790684
102903,5880620,40,147016,29,24,62.5,10.0,11.0,11.0,8.0,7.0,11.0,1,0,0.09563291
101996,1308828,24,54534,12,12,25.0,1.0,4.0,12.0,7.0,0.0,17.0,1,0,0.09547083
103752,14754927,67,220223,40,23,13.0,15.0,3.0,26.0,23.0,3.0,45.0,1,0,0.095226325
104507,3903000,12,325250,7,6,100.0,1.0,3.0,8.0,0.0,3.0,8.0,5,0,0.0951964
102511,2957700,31,95410,16,15,80.0,5.0,10.0,9.0,7.0,1.0,19.0,1,0,0.09513592
103530,439800,6,73300,4,5,80.0,2.0,0.0,3.0,1.0,2.0,4.0,1,0,0.09512923
101198,275040,5,55008,4,5,40.0,2.0,0.0,3.0,0.0,1.0,3.0,5,0,0.095058925
101543,1610013,38,42369,9,18,38.9,6.0,3.0,22.0,7.0,1.0,14.0,1,0,0.09505291
100439,246250,5,49250,4,4,25.0,0.0,0.0,3.0,2.0,0.0,2.0,1,0,0.094969705
102425,3982600,29,137331,21,11,72.7,10.0,15.0,3.0,1.0,0.0,18.0,1,0,0.09487263
101560,184000,1,184000,1,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0.09486068
102698,188000,1,188000,1,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0.09486068
100691,1221700,17,71865,10,7,14.3,7.0,3.0,0.0,7.0,1.0,16.0,3,0,0.094823465
104792,1346414,19,70864,12,11,54.5,7.0,0.0,5.0,7.0,1.0,17.0,5,0,0.094726965
102572,875230,8,109404,8,6,50.0,4.0,4.0,0.0,0.0,0.0,4.0,1,0,0.09460463
104034,1858600,15,123907,14,13,46.2,4.0,4.0,2.0,5.0,6.0,6.0,1,0,0.09456889
102568,3981200,87,45761,35,40,65.0,20.0,19.0,18.0,30.0,3.0,56.0,3,0,0.09450752
101733,3195869,31,103093,20,18,27.8,0.0,14.0,7.0,10.0,15.0,16.0,1,0,0.09439578
100453,227000,3,75667,3,2,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1,0,0.09430976
100447,2154900,32,67341,15,13,38.5,18.0,0.0,10.0,4.0,6.0,21.0,1,0,0.09421802
100603,2551470,28,91124,25,17,41.2,6.0,14.0,6.0,2.0,1.0,14.0,1,0,0.09410733
102908,3173900,31,102384,22,20,30.0,6.0,2.0,3.0,20.0,5.0,22.0,1,0,0.09408898
104985,2149483,26,82672,18,21,57.1,7.0,5.0,3.0,11.0,0.0,20.0,1,0,0.09394668
103119,5728700,36,159131,24,11,0.0,11.0,0.0,0.0,25.0,1.0,19.0,1,0,0.093814686
103382,1094982,26,42115,11,22,22.7,8.0,5.0,7.0,6.0,0.0,5.0,1,0,0.09379912
101217,4668120,35,133375,28,22,40.9,9.0,10.0,6.0,10.0,1.0,21.0,1,0,0.093766354
103100,1294425,17,76143,13,9,44.4,6.0,0.0,7.0,4.0,1.0,10.0,1,0,0.09375598
100676,248000,4,62000,4,3,66.7,3.0,0.0,1.0,0.0,0.0,4.0,3,0,0.09366737
101171,481800,6,80300,6,2,50.0,0.0,0.0,6.0,0.0,0.0,2.0,1,0,0.09359609
102775,236656,7,33808,3,2,0.0,0.0,0.0,6.0,1.0,6.0,1.0,1,0,0.09351676
100045,3958400,42,94248,20,27,44.4,19.0,8.0,7.0,8.0,0.0,30.0,1,0,0.09351138
104320,386000,7,55143,6,5,60.0,2.0,1.0,2.0,2.0,1.0,1.0,1,0,0.09350453
101319,4050406,74,54735,39,49,32.7,29.0,8.0,11.0,26.0,4.0,14.0,1,0,0.09345208
103534,1300020,15,86668,9,9,11.1,2.0,11.0,2.0,0.0,0.0,15.0,1,0,0.09344358
104232,349000,6,58167,4,4,50.0,0.0,0.0,6.0,0.0,3.0,3.0,1,0,0.093399554
102467,78000,2,39000,2,2,50.0,0.0,2.0,0.0,0.0,0.0,0.0,1,0,0.09319616
104549,403248,10,40325,10,3,100.0,0.0,2.0,0.0,8.0,0.0,10.0,1,0,0.09316896
100710,1385447,17,81497,15,12,58.3,11.0,0.0,2.0,4.0,0.0,11.0,1,0,0.09299547
103177,1309700,14,93550,13,10,50.0,7.0,3.0,1.0,3.0,0.0,14.0,3,0,0.0929331
100506,321100,7,45871,6,6,50.0,1.0,0.0,3.0,3.0,1.0,5.0,3,0,0.092886426
104272,65000,2,32500,2,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,0.0928578
101856,1650347,31,53237,20,22,36.4,7.0,13.0,7.0,4.0,5.0,21.0,1,0,0.09281726
103672,227000,1,227000,1,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0.092744015
103205,1093134,22,49688,7,14,14.3,0.0,16.0,6.0,0.0,5.0,15.0,1,0,0.09269381
102190,22267960,49,454448,33,15,6.7,10.0,15.0,23.0,1.0,4.0,36.0,5,0,0.09266136
103016,364600,7,52086,6,6,16.7,3.0,4.0,0.0,0.0,4.0,3.0,1,0,0.09249311
104878,2534240,44,57596,23,34,20.6,14.0,9.0,14.0,7.0,12.0,9.0,1,0,0.09238014
103070,219400,6,36567,6,3,100.0,0.0,0.0,6.0,0.0,0.0,5.0,1,0,0.09236439
102645,3627491,134,27071,32,55,23.6,36.0,21.0,46.0,31.0,15.0,63.0,1,0,0.092318535
100240,1210300,15,80687,14,11,27.3,3.0,0.0,8.0,4.0,0.0,3.0,1,0,0.09223224
100707,350030,11,31821,8,6,16.7,0.0,1.0,4.0,6.0,0.0,11.0,1,0,0.09202513
104551,1036800,13,79754,13,11,36.4,5.0,2.0,3.0,3.0,2.0,9.0,1,0,0.09184054
102843,1538220,21,73249,14,9,11.1,9.0,5.0,7.0,0.0,0.0,14.0,1,0,0.09183124
102429,305720,12,25477,6,11,27.3,3.0,4.0,2.0,3.0,3.0,7.0,1,0,0.091646135
100338,4793800,43,111484,25,17,41.2,27.0,10.0,4.0,2.0,10.0,27.0,1,0,0.091489196
100834,1678614,48,34971,25,35,48.6,14.0,10.0,11.0,13.0,3.0,21.0,1,0,0.09139216
103775,43000,1,43000,1,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.09124772
104400,821088,32,25659,10,26,19.2,4.0,8.0,11.0,9.0,3.0,13.0,1,0,0.091180734
101696,271000,4,67750,4,4,25.0,1.0,2.0,1.0,0.0,1.0,2.0,1,0,0.09105733
104825,2685428,29,92601,23,20,75.0,6.0,10.0,8.0,5.0,6.0,14.0,3,0,0.09102705
102441,586800,12,48900,11,11,63.6,0.0,4.0,5.0,3.0,0.0,8.0,1,0,0.090961576
102265,4438974,52,85365,26,29,69.0,12.0,5.0,20.0,15.0,0.0,26.0,1,0,0.09094173
103333,1087500,11,98864,10,7,57.1,7.0,0.0,3.0,1.0,0.0,9.0,1,0,0.09082436
103017,7415581,50,148312,32,25,48.0,7.0,9.0,21.0,13.0,4.0,36.0,1,0,0.09075705
100717,296104,7,42301,7,7,57.1,2.0,1.0,1.0,3.0,0.0,6.0,1,0,0.090713225
103910,3373820,13,259525,11,7,28.6,0.0,6.0,1.0,6.0,0.0,10.0,1,0,0.09069749
103227,2202200,24,91758,17,12,75.0,2.0,1.0,13.0,8.0,0.0,14.0,1,0,0.09069279
103684,428465,9,47607,5,6,33.3,0.0,3.0,6.0,0.0,0.0,6.0,1,0,0.090654224
100762,1127620,25,45105,13,11,36.4,11.0,0.0,3.0,11.0,0.0,6.0,1,0,0.09061455
101192,1760577,63,27946,29,30,16.7,20.0,8.0,23.0,12.0,0.0,54.0,1,0,0.09058778
100503,2967385,31,95722,21,21,57.1,5.0,4.0,7.0,15.0,2.0,16.0,1,0,0.09054717
102289,148000,4,37000,2,1,100.0,0.0,0.0,4.0,0.0,0.0,0.0,1,0,0.09047184
103423,185400,7,26486,4,3,66.7,0.0,7.0,0.0,0.0,0.0,4.0,1,0,0.09014919
103720,374000,6,62333,4,1,0.0,0.0,6.0,0.0,0.0,0.0,1.0,5,0,0.09007984
102329,763867,29,26340,12,12,33.3,6.0,8.0,4.0,11.0,1.0,9.0,1,0,0.08988625
101752,167000,3,55667,3,1,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5,0,0.089681216
101200,652100,15,43473,13,8,50.0,0.0,8.0,7.0,0.0,0.0,9.0,1,0,0.08954508
103976,523700,14,37407,6,9,11.1,1.0,5.0,8.0,0.0,1.0,10.0,3,0,0.08952897
101098,208000,3,69333,3,3,33.3,0.0,3.0,0.0,0.0,1.0,2.0,1,0,0.089300334
101959,181194,7,25885,7,3,33.3,0.0,0.0,2.0,5.0,3.0,4.0,1,0,0.089280635
104554,67000,1,67000,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0.089251176
104307,54000,1,54000,1,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0.08915639
100269,229800,4,57450,4,4,100.0,0.0,0.0,2.0,2.0,0.0,1.0,3,0,0.089099355
104489,2852800,30,95093,26,18,44.4,4.0,13.0,12.0,1.0,3.0,21.0,1,0,0.08908457
100076,536128,10,53613,5,5,40.0,0.0,3.0,7.0,0.0,0.0,5.0,1,0,0.08900889
102716,3863817,34,113642,20,14,28.6,6.0,3.0,13.0,12.0,0.0,24.0,1,0,0.08875463
103837,357000,2,178500,2,2,100.0,0.0,2.0,0.0,0.0,0.0,1.0,1,0,0.08864921
103993,45000,1,45000,1,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.08851922
100785,14485656,24,603569,18,12,41.7,13.0,5.0,0.0,6.0,1.0,20.0,1,0,0.088146746
101007,562730,10,56273,7,6,16.7,0.0,1.0,2.0,7.0,0.0,9.0,1,0,0.08802611
100680,5106708,39,130941,20,18,50.0,8.0,15.0,3.0,13.0,2.0,25.0,1,0,0.08783148
100273,788400,12,65700,7,7,42.9,3.0,6.0,3.0,0.0,1.0,4.0,3,0,0.0878278
100362,5448757,85,64103,47,35,37.1,18.0,14.0,12.0,41.0,11.0,43.0,1,0,0.087827295
103027,62000,2,31000,2,2,50.0,0.0,0.0,1.0,1.0,0.0,2.0,1,0,0.087815225
104321,117000,2,58500,2,2,50.0,0.0,1.0,1.0,0.0,1.0,1.0,5,0,0.08775158
100151,574090,21,27338,14,15,60.0,4.0,6.0,5.0,6.0,6.0,13.0,3,0,0.08774139
103796,364570,9,40508,7,7,14.3,3.0,4.0,1.0,1.0,0.0,2.0,1,0,0.08771015
100666,266300,4,66575,4,4,50.0,0.0,2.0,2.0,0.0,0.0,1.0,1,0,0.08765103
103080,1292000,9,143556,7,5,40.0,0.0,3.0,1.0,5.0,1.0,4.0,1,0,0.08760341
101194,2260619,21,107649,18,13,38.5,1.0,10.0,10.0,0.0,1.0,14.0,1,0,0.08745769
101798,268000,4,67000,4,4,100.0,2.0,1.0,1.0,0.0,0.0,1.0,1,0,0.08732876
102464,1482200,10,148220,9,7,57.1,0.0,3.0,7.0,0.0,1.0,4.0,1,0,0.0873104
102609,1460000,17,85882,14,14,21.4,4.0,0.0,8.0,5.0,8.0,7.0,3,0,0.08730092
104858,445820,9,49536,6,7,28.6,4.0,2.0,2.0,1.0,1.0,4.0,1,0,0.08725631
102327,4817410,127,37932,39,65,20.0,35.0,19.0,28.0,45.0,5.0,54.0,1,0,0.08723609
104595,1055900,14,75421,8,8,62.5,8.0,5.0,1.0,0.0,1.0,8.0,1,0,0.08709603
104476,2329899,43,54184,26,20,45.0,7.0,2.0,13.0,21.0,8.0,13.0,3,0,0.087046474
103789,2776000,133,20872,50,50,70.0,45.0,51.0,26.0,11.0,9.0,35.0,1,0,0.086894274
104205,2701200,31,87135,19,21,38.1,2.0,13.0,2.0,14.0,2.0,17.0,1,0,0.08687856
100656,390810,5,78162,5,2,50.0,3.0,0.0,0.0,2.0,0.0,4.0,1,0,0.08681038
102332,58000,3,19333,2,3,66.7,0.0,2.0,0.0,1.0,2.0,1.0,1,0,0.086776584
102078,156000,2,78000,2,2,100.0,0.0,0.0,2.0,0.0,1.0,1.0,1,0,0.086733274
103853,7478600,86,86960,43,28,60.7,16.0,27.0,31.0,12.0,9.0,52.0,1,0,0.08672823
100083,2236208,26,86008,17,19,26.3,4.0,4.0,15.0,3.0,4.0,15.0,1,0,0.08665005
100478,4705133,72,65349,31,37,37.8,26.0,14.0,19.0,13.0,1.0,42.0,1,0,0.08664231
102636,1490500,21,70976,18,9,66.7,6.0,1.0,5.0,9.0,1.0,9.0,3,0,0.08663177
100618,2972300,14,212307,12,9,33.3,0.0,4.0,4.0,6.0,1.0,6.0,1,0,0.08662465
102913,1797200,14,128371,6,11,27.3,0.0,3.0,3.0,8.0,10.0,4.0,1,0,0.08652742
104928,893732,6,148955,6,2,0.0,0.0,0.0,6.0,0.0,0.0,4.0,1,0,0.086373515
103650,73000,1,73000,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0.08621387
102692,1805000,13,138846,6,7,28.6,13.0,0.0,0.0,0.0,5.0,6.0,1,0,0.08611205
104998,960923,12,80077,7,7,42.9,4.0,1.0,6.0,1.0,0.0,12.0,1,0,0.0861001
101175,3698300,20,184915,9,9,44.4,1.0,4.0,13.0,2.0,0.0,13.0,1,0,0.0860617
103058,1331428,21,63401,13,14,0.0,1.0,9.0,11.0,0.0,1.0,5.0,1,0,0.08596883
100499,250500,7,35786,6,6,0.0,4.0,1.0,0.0,2.0,1.0,6.0,1,0,0.085898094
101444,691248,10,69125,7,7,28.6,0.0,8.0,2.0,0.0,0.0,2.0,1,0,0.08583282
101872,2866700,34,84315,23,19,42.1,6.0,6.0,11.0,11.0,0.0,25.0,5,0,0.08581161
101185,2823400,30,94113,17,17,52.9,4.0,11.0,5.0,10.0,3.0,14.0,3,0,0.08576004
102902,388970,14,27784,9,5,0.0,9.0,5.0,0.0,0.0,0.0,14.0,1,0,0.085618936
100480,1855150,19,97639,13,8,62.5,4.0,5.0,10.0,0.0,0.0,10.0,3,0,0.08549426
103963,102000,2,51000,2,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,0,0.08542203
103562,10736550,54,198825,27,37,18.9,8.0,23.0,10.0,13.0,4.0,50.0,1,0,0.085110664
103279,2981454,31,96176,18,15,53.3,13.0,9.0,2.0,7.0,0.0,11.0,1,0,0.084913604
101323,771499,24,32146,15,17,82.4,6.0,10.0,3.0,5.0,3.0,20.0,1,0,0.08476002
100542,625166,11,56833,7,10,20.0,2.0,2.0,2.0,5.0,0.0,3.0,1,0,0.08467996
100090,10715500,20,535775,10,15,6.7,7.0,3.0,6.0,4.0,6.0,10.0,2,0,0.08457794
101526,244110,5,48822,5,3,0.0,1.0,0.0,3.0,1.0,0.0,5.0,1,0,0.08453343
102326,1808402,21,86114,14,17,29.4,6.0,1.0,11.0,3.0,1.0,13.0,3,0,0.08437223
104129,877600,6,146267,6,1,0.0,0.0,0.0,6.0,0.0,0.0,2.0,1,0,0.084324375
102717,636620,13,48971,11,11,54.5,2.0,5.0,2.0,4.0,2.0,2.0,1,0,0.08418234
100509,3469000,4,867250,3,3,0.0,0.0,0.0,0.0,4.0,0.0,4.0,1,0,0.08417086
104173,375000,7,53571,3,3,66.7,0.0,0.0,2.0,5.0,1.0,1.0,1,0,0.08407775
101468,642000,15,42800,8,11,45.5,2.0,5.0,6.0,2.0,0.0,13.0,1,0,0.083989054
103754,2917982,42,69476,31,17,76.5,6.0,14.0,7.0,15.0,5.0,20.0,1,0,0.08382857
100865,2790159,29,96212,18,12,75.0,12.0,12.0,0.0,5.0,1.0,18.0,1,0,0.08372444
104378,553800,10,55380,7,6,33.3,0.0,0.0,10.0,0.0,0.0,5.0,3,0,0.08368604
103687,579700,10,57970,7,7,14.3,3.0,2.0,0.0,5.0,0.0,1.0,1,0,0.08361847
104045,216800,6,36133,6,5,0.0,3.0,1.0,2.0,0.0,0.0,2.0,1,0,0.08361726
103416,155000,2,77500,2,1,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1,0,0.08354968
101633,536000,11,48727,7,6,33.3,4.0,0.0,4.0,3.0,11.0,0.0,1,0,0.08345706
102252,1353118,22,61505,15,14,35.7,0.0,4.0,17.0,1.0,2.0,12.0,1,0,0.083404765
102714,2539920,30,84664,22,23,43.5,4.0,15.0,5.0,6.0,1.0,11.0,1,0,0.08329067
100553,152000,2,76000,2,2,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1,0,0.08290972
101308,1392200,8,174025,7,3,0.0,4.0,0.0,4.0,0.0,2.0,6.0,1,0,0.082873926
104571,1295470,48,26989,21,37,32.4,12.0,8.0,15.0,13.0,6.0,19.0,1,0,0.08284091
104579,348000,4,87000,4,1,100.0,4.0,0.0,0.0,0.0,0.0,4.0,1,0,0.08274384
